element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
4500,62.88273953157637,51.82155273507425,12.809116607579671,523050.0328468589,-128006.21373824154,-651033.0864168461,-198425.6737304864,121869.65356614493,108973.93201240827,-697066.753882975,-141976.6563190428,583054.1428937889,-1136681.9440638144,13745.720578918634,227781.64989607295
4501,60.539136370730034,49.95029359414781,14.305013786438963,482036.20448672504,-298242.43038103124,108785.47677304299,-245900.98951863204,225750.7290527212,-187501.4169691727,-426473.65923096694,54634.38952602195,664418.5205836819,-491146.7208508964,-137725.55845024952,502599.81556668226
4502,61.32048847039718,50.574177764470335,14.304618971246164,480450.8609045141,-164060.21617284697,-30127.128629158746,-258404.1565353222,274521.42549786373,6867.300075535223,-429088.7605107414,130697.5204872812,584654.7561259686,-605364.6829817158,-20018.951674286112,444527.4554036923
4503,62.1018427504572,51.19806509296007,14.304231914161047,518495.65227192186,-56001.4625105849,-181599.58925287053,-272956.3306372361,230524.1640497651,92274.49637747403,-421747.74602835573,75141.62673514178,627500.7198016803,-697806.7091395464,34651.414410809506,416014.5822956896
4504,62.88320054306459,51.821953763270955,14.303838608699106,577090.4731883423,18248.262933343285,-291532.74513690476,-299541.6675052333,104344.09310655535,70204.54388209998,-354971.57449718984,-49056.822583727444,707834.3880656981,-746392.1507509924,11062.143525685975,435308.8102871275
4505,60.53958433454905,49.95072941543566,15.799774458434761,479786.9107138728,-231689.699654203,-108663.51879681968,-252726.21335801072,169330.73152791752,-195960.69289549981,-365316.67648424953,-132805.72953519024,637556.09828229,-597144.243332691,-139082.1671948361,487313.14752146305
4506,61.32094396182513,50.57460549527427,15.799374430293184,494817.53394623497,-75054.53635543985,-86858.28709016171,-295313.04454090475,206084.42945846418,-40299.99512765832,-331788.65931293275,24418.98488961457,640274.3849239515,-562510.9147927723,-50194.99921759683,511832.6201741033
4507,62.102304151393916,51.19848316283151,15.798980176644504,544490.2150615534,58618.00208252919,-79235.7263175264,-338720.0966491644,175559.68335901722,37768.4197227534,-272605.2362427911,75252.88492862905,721224.8421407184,-530303.9702125549,11247.464487054222,556016.9709740828
4508,62.88366598014896,51.822361028222474,15.798581723477227,609664.2880594211,161340.3710893534,-39552.17382621342,-389540.8880325241,86023.60698664347,38630.16752262839,-146378.46079004693,42787.776678695984,835043.1694339123,-450667.4370733733,7387.531734287841,624826.4058486568
4509,60.54002901156689,49.951157628217636,17.294523611720148,474890.3183657124,-150490.21415357784,-257195.38731375878,-267141.675704265,121109.10042905544,-198851.69249612646,-337255.8145837213,-227845.37323529233,632305.9047173895,-662049.2214684321,-132088.9519297255,518462.9891437563
4510,61.32139469974923,50.57502651123983,17.29412712983809,502480.0723509554,21246.364749173736,-128227.81814654215,-333147.70460271754,146568.2926980969,-77028.00879634375,-244077.5852564192,-55766.96685446588,695343.1710644722,-517556.3310223941,-70898.33103350311,597907.1336344044
4511,62.102759821969045,51.198895809007496,17.293734705694977,559677.5934713559,173182.84070574658,-13914.988779166168,-399533.7663454356,126673.55850683148,-5893.8760559668435,-156506.14143925317,58819.91037817776,816631.6764590116,-394518.65287707234,-11501.586351901073,691656.8486109222
4512,62.88412520558798,51.822764527937665,17.293339822549196,628212.6825500247,297244.904054304,124571.67327480501,-468967.432027006,67568.51541994905,14005.080639453461,-56733.97668286577,145811.48198778272,960951.7545742168,-236443.8678735502,3988.5371571309006,795772.4168979486
4513,60.54046298517912,49.95157255955493,18.7892666577545,471149.9659586565,-60926.449145621285,-343481.83699675516,-287605.4242862986,80665.9968260316,-197345.66862883428,-389657.3480350376,-186547.1568773097,642946.1847286276,-678837.4071594487,-121346.05500690141,577091.1404387634
